,date,day,filename,flag,id,keywords,link,month,place,publisher,year
1746,2017/01/14,14,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-14T05:36:58+05:30->123018.txt,0,123018,[],http://timesofindia.indiatimes.com//city/mumbai/hc-halts-plan-to-redevelop-slum-next-to-juhu-airport/articleshow/56532349.cms,01,mumbai,TOI,2017
1747,2018/05/08,08,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-08T02:18:42+05:30->93312.txt,0,93312,[],http://timesofindia.indiatimes.com//india/bjp-will-have-50-vote-share-by-2019-amit-shah/articleshow/64071122.cms,05,bengaluru,TOI,2018
1748,2018/03/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-03T17:42:47+05:30->45379.txt,0,45379,[],http://timesofindia.indiatimes.com//entertainment/malayalam/movies/news/pranavs-next-is-with-arun-gopy/articleshow/63147984.cms,03,NA,TOI,2018
1749,2018/04/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-06T11:13:32+05:30->70226.txt,0,70226,[],http://timesofindia.indiatimes.com//city/hyderabad/protests-rage-in-university-of-hyderabad-over-new-quota-roster/articleshow/63638909.cms,04,hyderabad,TOI,2018
1750,2018/01/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-31T00:51:00+05:30->22095.txt,0,22095,[],http://timesofindia.indiatimes.com//city/madurai/protest-seeks-transhipment-terminal-at-kanyakumari/articleshow/62716327.cms,01,kanyakumari,TOI,2018
1751,2017/03/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-22T10:21:29+05:30->172187.txt,0,172187,[],http://timesofindia.indiatimes.com//city/coimbatore/water-from-district-sold-to-kerala-breweries/articleshow/57765664.cms,03,coimbatore,TOI,2017
1752,2017/05/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-24T06:29:31+05:30->218120.txt,0,218120,[],http://timesofindia.indiatimes.com//city/hyderabad/flexies-continue-to-show-up-in-city-despite-ghmc-ban/articleshow/58816527.cms,05,hyderabad,TOI,2017
1753,2017/04/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-29T16:53:50+05:30->200158.txt,0,200158,[],http://timesofindia.indiatimes.com//tv/news/hindi/will-salman-khan-choose-sony-tv-over-colors-for-dus-ka-dum/articleshow/58432585.cms,04,NA,TOI,2017
1754,2018/05/08,08,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-08T11:27:43+05:30->92468.txt,0,92468,[],http://timesofindia.indiatimes.com//city/trichy/students-to-get-green-report-card-for-waste-management/articleshow/64056390.cms,05,trichy,TOI,2018
1755,2018/02/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-18T08:39:23+05:30->35607.txt,0,35607,[],http://timesofindia.indiatimes.com//city/vijayawada/mad-dog-goes-on-biting-spree-in-vinukonda-16-persons-injured/articleshow/62964980.cms,02,guntur,TOI,2018
1756,2018/03/17,17,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-17T07:56:23+05:30->55442.txt,0,55442,[],http://timesofindia.indiatimes.com//city/pune/pmc-demolishes-14-illegal-buildings-around-airport/articleshow/63338279.cms,03,NA,TOI,2018
1757,2018/05/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-30T00:59:08+05:30->109394.txt,0,109394,[],http://timesofindia.indiatimes.com//city/delhi/jnv-schools-lead-the-pack-kvs-shine-too/articleshow/64375982.cms,05,NA,TOI,2018
1758,2018/05/14,14,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-14T10:09:35+05:30->97958.txt,0,97958,[],http://timesofindia.indiatimes.com//city/bhopal/in-18-months-70-year-old-digs-a-well-in-parched-district/articleshow/64153494.cms,05,NA,TOI,2018
1759,2018/03/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-31T18:18:26+05:30->62679.txt,0,62679,[],http://timesofindia.indiatimes.com//city/ahmedabad/teacher-turns-classes-into-masti-ki-pathshala/articleshow/63473497.cms,03,ahmedabad,TOI,2018
1760,2017/04/08,08,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-08T17:44:18+05:30->184804.txt,0,184804,[],http://timesofindia.indiatimes.com//city/bhubaneswar/bhadrak-tense-curfew-extended-till-sunday-morning/articleshow/58082087.cms,04,bhubaneswar,TOI,2017
1761,2018/05/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-30T02:48:48+05:30->109500.txt,0,109500,[],http://timesofindia.indiatimes.com//city/noida/bike-hits-divider-on-dnd-flyway-2-dead-1-injured/articleshow/64376101.cms,05,noida,TOI,2018
1762,2017/09/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-28T00:26:00+05:30->310972.txt,0,310972,[],http://timesofindia.indiatimes.com//city/goa/cm-speed-governors-not-optional-for-taxis/articleshow/60862266.cms,09,NA,TOI,2017
1763,2017/09/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-24T14:30:31+05:30->308526.txt,0,308526,[],http://timesofindia.indiatimes.com//tv/news/hindi/kishwer-merchantt-sacked-from-savitri-devi-college-hospital-cintaa-promises-to-take-strict-action/articleshow/60815176.cms,09,NA,TOI,2017
1764,2018/05/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-22T13:09:45+05:30->103481.txt,0,103481,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/news/aniruddh-dave-gives-a-thumbs-up-to-lucknow/articleshow/64258396.cms,05,NA,TOI,2018
1765,2018/03/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-22T07:44:17+05:30->59112.txt,0,59112,[],http://timesofindia.indiatimes.com//city/pune/ola-drivers-withdraw-agitation-seven-arrested-for-damaging-cab/articleshow/63404846.cms,03,pune,TOI,2018
1766,2017/01/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-22T14:12:17+05:30->128837.txt,0,128837,[],http://timesofindia.indiatimes.com//city/visakhapatnam/collector-reviews-arrangements/articleshow/56708806.cms,01,visakhapatnam,TOI,2017
1767,2018/02/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-11T07:26:25+05:30->30395.txt,0,30395,[],http://timesofindia.indiatimes.com//city/surat/surat-mumbai-air-passenger-traffic-increased-in-2016-17/articleshow/62867722.cms,02,surat,TOI,2018
1768,2017/02/20,20,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-20T12:43:47+05:30->150390.txt,0,150390,[],http://timesofindia.indiatimes.com//city/kolkata/lap-of-luxury-thai-touch-to-catamaran-cruise-on-hooghly/articleshow/57239569.cms,02,kolkata,TOI,2017
1769,2017/02/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-26T15:15:25+05:30->154860.txt,0,154860,[],http://timesofindia.indiatimes.com//sports/cricket/australia-in-india/india-v-australia-jayant-and-ishant-should-be-replaced-in-next-test-says-azhar/articleshow/57357298.cms,02,NA,TOI,2017
1770,2018/01/23,23,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-23T00:14:10+05:30->16196.txt,0,16196,[],http://timesofindia.indiatimes.com//city/navi-mumbai/800-women-fly-kites-to-highlight-womens-issues/articleshow/62609245.cms,01,NA,TOI,2018
1771,2017/03/02,02,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-02T13:23:02+05:30->157271.txt,0,157271,[],http://timesofindia.indiatimes.com//city/nagpur/nagpur-rte-seats-oversubscribed-by-a-record-300/articleshow/57418256.cms,03,nagpur,TOI,2017
1772,2017/07/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-21T02:55:00+05:30->260638.txt,0,260638,[],http://timesofindia.indiatimes.com//city/visakhapatnam/long-overdue-cataloguing-of-records-room-gets-underway-at-collectorate/articleshow/59689768.cms,07,visakhapatnam,TOI,2017
1773,2017/03/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-24T07:14:24+05:30->173516.txt,0,173516,[],http://timesofindia.indiatimes.com//city/jaipur/govt-plans-to-reduce-infant-mortality-rate-from-41-to-23/articleshow/57800198.cms,03,jaipur,TOI,2017
1774,2018/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-04T10:42:38+05:30->2827.txt,0,2827,[],http://timesofindia.indiatimes.com//city/mysuru/pm-narendra-modi-praises-businessman-for-his-green-drive/articleshow/62361319.cms,01,mysuru,TOI,2018
1775,2017/07/20,20,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-20T20:14:34+05:30->260071.txt,0,260071,[],http://timesofindia.indiatimes.com//business/india-business/epfo-targets-companies-giving-low-pf-to-international-workers/articleshow/59675049.cms,07,bengaluru,TOI,2017
1776,2017/03/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-01T00:06:00+05:30->156429.txt,0,156429,[],http://timesofindia.indiatimes.com//city/indore/with-only-58-puc-centres-city-fails-to-curb-pollution/articleshow/57381543.cms,03,indore,TOI,2017
1777,2017/07/31,31,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-31T00:00:00+05:30->267679.txt,0,267679,[],http://timesofindia.indiatimes.com//entertainment/kannada/movies/news/celebrating-the-memorable-tour-guides-in-indian-cinema/articleshow/59831879.cms,07,NA,TOI,2017
1778,2017/05/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-21T12:50:53+05:30->216211.txt,0,216211,[],http://timesofindia.indiatimes.com//city/delhi/these-colleges-have-spruced-up-infra-for-all-round-education/articleshow/58773116.cms,05,NA,TOI,2017
1779,2017/01/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-04T16:37:01+05:30->116030.txt,0,116030,[],http://timesofindia.indiatimes.com//city/kolkata/new-medical-bill-to-burden-students/articleshow/56333224.cms,01,kolkata,TOI,2017
1780,2017/02/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-24T07:56:22+05:30->152908.txt,0,152908,[],http://timesofindia.indiatimes.com//city/pune/fadnavis-storms-pawar-bastion/articleshow/57320900.cms,02,pune,TOI,2017
1781,2018/05/05,05,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-05T13:38:07+05:30->91000.txt,0,91000,[],http://timesofindia.indiatimes.com//city/madurai/santhanam-wraps-up-probe-to-hand-over-report-before-may-15/articleshow/64035620.cms,05,madurai,TOI,2018
1782,2017/05/23,23,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-23T13:47:14+05:30->217376.txt,0,217376,[],http://timesofindia.indiatimes.com//city/chennai/theni-doctor-rents-out-letterhead-name-to-quack-for-rs-25000/month/articleshow/58796813.cms,05,chennai,TOI,2017
1783,2018/02/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-24T02:10:28+05:30->39784.txt,0,39784,[],http://timesofindia.indiatimes.com//city/delhi/how-can-assembly-secretary-continue-without-parent-depts-consent-hc/articleshow/63050423.cms,02,NA,TOI,2018
1784,2018/04/10,10,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-10T09:34:33+05:30->73023.txt,0,73023,[],http://timesofindia.indiatimes.com//city/jaipur/dont-allow-muslims-into-your-houses-rajasthan-bjp-mla/articleshow/63690296.cms,04,alwar,TOI,2018
1785,2018/03/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-27T08:18:33+05:30->62790.txt,0,62790,[],http://timesofindia.indiatimes.com//sports/more-sports/shooting/2018-commonwealth-games-know-your-cwg-athlete-jitu-rai/articleshow/63565157.cms,03,NA,TOI,2018
1786,2018/04/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-22T09:45:29+05:30->81662.txt,0,81662,[],http://timesofindia.indiatimes.com//city/vadodara/married-man-gets-10-years-in-jail-for-raping-14-year-old-girl/articleshow/63863278.cms,04,vadodara,TOI,2018
1787,2017/04/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-11T08:13:52+05:30->186854.txt,0,186854,[],http://timesofindia.indiatimes.com//city/vijayawada/kadapa-kurnool-wilt-at-blazing-43c/articleshow/58120105.cms,04,vijayawada,TOI,2017
1788,2018/03/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-28T05:44:12+05:30->63439.txt,0,63439,[],http://timesofindia.indiatimes.com//city/chandigarh/student-polls-in-3-punjab-varsities-after-34-years/articleshow/63495724.cms,03,chandigarh,TOI,2018
1789,2017/02/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-11T10:53:11+05:30->143647.txt,0,143647,[],http://timesofindia.indiatimes.com//city/bengaluru/mother-lodges-complaint-against-school-for-punishing-nursery-child/articleshow/57092116.cms,02,bengaluru,TOI,2017
1790,2018/05/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-22T10:07:53+05:30->103823.txt,0,103823,[],http://timesofindia.indiatimes.com//tv/news/malayalam/agnisakshi-a-new-serial/articleshow/64267813.cms,05,NA,TOI,2018
1791,2017/05/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-05-09T06:28:33+05:30->207208.txt,0,207208,[],http://timesofindia.indiatimes.com//city/guwahati/metro-railway-project-unlikely-to-take-off-now/articleshow/58585786.cms,05,guwahati,TOI,2017
1792,2017/02/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-21T09:12:49+05:30->151107.txt,0,151107,[],http://timesofindia.indiatimes.com//city/nashik/health-dept-starts-daily-drug-regimen-for-new-tb-patients/articleshow/57260653.cms,02,nashik,TOI,2017
1793,2018/02/03,03,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-03T06:37:49+05:30->24566.txt,0,24566,[],http://timesofindia.indiatimes.com//city/ahmedabad/provisional-fee-parents-in-dilemma/articleshow/62761713.cms,02,ahmedabad,TOI,2018
1794,2017/07/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-11T11:40:27+05:30->253598.txt,0,253598,[],http://timesofindia.indiatimes.com//entertainment/hindi/bollywood/tiger-shroff-my-remark-was-taken-out-of-context/articleshow/59540659.cms,07,NA,TOI,2017
1795,2017/08/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-08-01T04:00:00+05:30->268740.txt,0,268740,[],http://timesofindia.indiatimes.com//city/vadodara/tanker-mows-down-2-cyclists-in-dabhoi/articleshow/59853571.cms,08,vadodara,TOI,2017
1796,2017/07/14,14,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-14T12:35:31+05:30->255906.txt,0,255906,[],http://timesofindia.indiatimes.com//entertainment/english/hollywood/news/joe-pesci-joins-robert-de-niro-in-scorseses-the-irishman/articleshow/59591530.cms,07,NA,TOI,2017
1797,2018/01/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-24T09:38:43+05:30->17300.txt,0,17300,[],http://timesofindia.indiatimes.com//city/delhi/nia-files-first-chargesheet-under-anti-hijacking-law/articleshow/62628304.cms,01,NA,TOI,2018
1798,2018/02/10,10,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-10T06:31:54+05:30->29622.txt,0,29622,[],http://timesofindia.indiatimes.com//city/kolkata/man-sends-bomb-hoax-text-to-frame-daughters-friend/articleshow/62857930.cms,02,durgapur,TOI,2018
1799,2017/07/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-29T07:20:00+05:30->266722.txt,0,266722,[],http://timesofindia.indiatimes.com//city/gurgaon/money-row-journalist-working-for-jk-tv-channel-in-gurgaon-shot-dead/articleshow/59815899.cms,07,gurugram,TOI,2017
1800,2018/03/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-13T06:14:40+05:30->52138.txt,0,52138,[],http://timesofindia.indiatimes.com//city/bengaluru/66-more-file-complaints-against-vikram-investments/articleshow/63275664.cms,03,bengaluru,TOI,2018
1801,2017/09/13,13,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-13T06:29:00+05:30->300392.txt,0,300392,[],http://timesofindia.indiatimes.com//city/lucknow/alstom-had-no-infra-for-dynamic-test-of-trains-lmrc/articleshow/60487104.cms,09,lucknow,TOI,2017
1802,2017/02/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-19T09:54:51+05:30->149553.txt,0,149553,[],http://timesofindia.indiatimes.com//city/aurangabad/private-schools-education-dept-lock-horns-over-excess-teachers/articleshow/57227378.cms,02,aurangabad,TOI,2017
1803,2018/05/21,21,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-21T13:35:10+05:30->102862.txt,0,102862,[],http://timesofindia.indiatimes.com//city/vadodara/agvks-puts-charter-of-demands-before-mgvcl-threatens-stir/articleshow/64249953.cms,05,vadodara,TOI,2018
1804,2017/04/09,09,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-09T08:14:20+05:30->185089.txt,0,185089,[],http://timesofindia.indiatimes.com//city/surat/diamantaires-bracing-up-for-reduced-supply-of-roughs-from-de-beers/articleshow/58087354.cms,04,surat,TOI,2017
1805,2017/02/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-26T01:00:00+05:30->154282.txt,0,154282,[],http://timesofindia.indiatimes.com//city/delhi/fake-ids-sources-and-student-neta-outsiders-jugaad-to-enter-du-fests/articleshow/57344260.cms,02,NA,TOI,2017
1806,2017/07/14,14,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-14T11:14:02+05:30->255806.txt,0,255806,[],http://timesofindia.indiatimes.com//city/bhopal/this-prez-poll-is-a-battle-of-ideologies-says-meira-kumar/articleshow/59590381.cms,07,NA,TOI,2017
1807,2017/02/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-18T13:03:09+05:30->148952.txt,0,148952,[],http://timesofindia.indiatimes.com//life-style/fashion/style-guide/5-must-have-accessories-this-season/articleshow/57218689.cms,02,NA,TOI,2017
1808,2018/05/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-24T06:00:00+05:30->105162.txt,0,105162,[],http://timesofindia.indiatimes.com//city/kolkata/tmc-wrests-ghani-khans-malda-bjp-gains-toehold/articleshow/64296190.cms,05,malda,TOI,2018
1809,2017/07/24,24,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-24T02:35:00+05:30->262736.txt,0,262736,[],http://timesofindia.indiatimes.com//city/goa/divar-to-host-sri-lankan-cardinal-on-wednesday/articleshow/59727555.cms,07,panaji,TOI,2017
1810,2017/02/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-19T15:05:26+05:30->149727.txt,0,149727,[],http://timesofindia.indiatimes.com//elections/assembly-elections/uttar-pradesh/news/up-polls-2017-prime-minister-narendra-modi-attacks-sp-congress-alliance-reiterates-vikas-ka-vanvaas-jibe/articleshow/57233031.cms,02,NA,TOI,2017
1811,2018/03/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-30T11:09:37+05:30->64601.txt,0,64601,[],http://timesofindia.indiatimes.com//city/jaipur/sriganganagar-gets-rs-860cr-water-development-project/articleshow/63538574.cms,03,jaipur,TOI,2018
1812,2018/05/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-30T04:00:00+05:30->109573.txt,0,109573,[],http://timesofindia.indiatimes.com//business/india-business/confidence-curiosity-ensure-millennials-succeed-in-career/articleshow/64376075.cms,05,NA,TOI,2018
1813,2017/03/23,23,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-23T07:06:52+05:30->172799.txt,0,172799,[],http://timesofindia.indiatimes.com//city/chennai/drunk-dad-burns-differently-abled-girl-in-her-sleep/articleshow/57783666.cms,03,cuddalore,TOI,2017
1814,2018/02/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-22T03:40:44+05:30->38461.txt,0,38461,[],http://timesofindia.indiatimes.com//city/mumbai/youth-held-for-harassing-woman-over-stray-dogs/articleshow/63021543.cms,02,mumbai,TOI,2018
1815,2018/04/01,01,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-04-01T06:42:41+05:30->66321.txt,0,66321,[],http://timesofindia.indiatimes.com//city/navi-mumbai/man-arrested-from-up-for-killing-wife-a-decade-ago/articleshow/63563344.cms,04,thane,TOI,2018
1816,2017/03/29,29,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-29T13:42:10+05:30->177000.txt,0,177000,[],http://timesofindia.indiatimes.com//city/nagpur/soon-no-entry-for-convicts-in-nagpur-after-serving-jail-term/articleshow/57879953.cms,03,nagpur,TOI,2017
1817,2017/03/16,16,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-16T09:21:13+05:30->167649.txt,0,167649,[],http://timesofindia.indiatimes.com//city/chennai/its-aiadmks-dinakaran-vs-dmks-marudhu-ganesh-in-r-k-nagar/articleshow/57661472.cms,03,chennai,TOI,2017
1818,2017/01/19,19,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-01-19T07:07:57+05:30->126753.txt,0,126753,[],http://timesofindia.indiatimes.com//elections/assembly-elections/uttarakhand/news/bjps-ukhand-list-forces-cong-to-go-on-wait-and-watch-mode/articleshow/56651605.cms,01,dehradun,TOI,2017
1819,2018/03/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-26T06:56:15+05:30->61925.txt,0,61925,[],http://timesofindia.indiatimes.com//city/kochi/a-shortcut-to-environmental-disaster/articleshow/63459058.cms,03,NA,TOI,2018
1820,2018/05/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-05-30T07:17:00+05:30->109712.txt,0,109712,[],http://timesofindia.indiatimes.com//city/gurgaon/22-year-old-man-held-for-raping-minor-niece/articleshow/64376174.cms,05,gurgaon,TOI,2018
1821,2017/04/08,08,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-04-08T16:02:11+05:30->184201.txt,0,184201,[],http://timesofindia.indiatimes.com//city/indore/activists-bandage-severed-branches/articleshow/58081188.cms,04,NA,TOI,2017
1822,2017/03/04,04,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-04T04:00:00+05:30->158832.txt,0,158832,[],http://timesofindia.indiatimes.com//city/ahmedabad/rs-15l-stolen-from-cash-logistics-van/articleshow/57456667.cms,03,ahmedabad,TOI,2017
1823,2017/07/18,18,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-18T06:12:36+05:30->258480.txt,0,258480,[],http://timesofindia.indiatimes.com//home/science/isros-space-battery-to-power-govts-e-vehicle-drive/articleshow/59641567.cms,07,NA,TOI,2017
1824,2017/03/10,10,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-10T06:07:16+05:30->163309.txt,0,163309,[],http://timesofindia.indiatimes.com//city/kochi/kiss-of-love-evokes-mixed-response-on-social-media/articleshow/57564112.cms,03,kochi,TOI,2017
1825,2017/03/06,06,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-03-06T12:28:55+05:30->160652.txt,0,160652,[],http://timesofindia.indiatimes.com//city/nagpur/painted-stork-is-bird-of-the-day/articleshow/57483558.cms,03,nagpur,TOI,2017
1826,2018/02/27,27,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-02-27T08:52:37+05:30->42298.txt,0,42298,[],http://timesofindia.indiatimes.com//city/chandigarh/english-was-easy-but-students-worried-for-mathematics-exam/articleshow/63089848.cms,02,chandigarh,TOI,2018
1827,2018/01/28,28,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-28T03:25:00+05:30->20054.txt,0,20054,[],http://timesofindia.indiatimes.com//city/nagpur/r-day-traffic-police-fine-1558-motorists/articleshow/62674827.cms,01,nagpur,TOI,2018
1828,2018/03/26,26,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-03-26T07:16:04+05:30->61947.txt,0,61947,[],http://timesofindia.indiatimes.com//city/bengaluru/prakash-padukone-deepika-could-be-ecs-poll-mascots/articleshow/63459124.cms,03,bengaluru,TOI,2018
1829,2017/09/30,30,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-09-30T09:39:44+05:30->312782.txt,0,312782,[],http://timesofindia.indiatimes.com//city/chandigarh/no-dustbin-leaves-roads-parks-littered-in-zirakpur/articleshow/60888016.cms,09,mohali,TOI,2017
1830,2018/01/11,11,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2018-01-11T02:11:45+05:30->7548.txt,0,7548,[],http://timesofindia.indiatimes.com//city/thane/constable-tells-colleague-he-will-help-her-conceive-held-gets-bail/articleshow/62450950.cms,01,thane,TOI,2018
1831,2017/07/22,22,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-07-22T02:08:43+05:30->261295.txt,0,261295,[],http://timesofindia.indiatimes.com//city/delhi/graffiti-on-bike-leads-cops-to-gang-of-four/articleshow/59706523.cms,07,NA,TOI,2017
1832,2017/02/15,15,/Users/Sahit/Documents/GitHub/Article-Analysis/webscrapper/webscrapper/article_data/2017-02-15T03:22:33+05:30->146182.txt,0,146182,[],http://timesofindia.indiatimes.com//city/delhi/learning-on-job-aap-govt-shakes-up-system/articleshow/57154591.cms,02,NA,TOI,2017
